id,year,title,rating,pass
1947,1997,Cats Don&#39;t Dance,3,1
107,1997,Starship Troopers,3,1
9407,1997,Home Alone 3,3,1
1000,1997,Grosse Pointe Blank,3,1
1794,1997,Actrius,3,1
573,1997,Con Air,2,0
8800,1997,Gummo,3,1
9275,1997,Anaconda,2,0
3148,1997,Vegas Vacation,3,1
4333,1997,Fever Pitch,3,1
3928,1997,Snow White: A Tale of Terror,3,1
2176,1997,Jackie Brown,3,1
754,1997,Romy and Michelle&#39;s High School Reunion,3,1
1218,1997,Anastasia,3,1
5074,1997,Lost World: Jurassic Park. The,3,1
7371,1997,Pooh&#39;s Grand Adventure: The Search for Christopher Robin,0,0
4381,1997,Ayneh,3,1
1127,1997,Air Bud,1,0
7627,1997,Donnie Brasco,1,0
83,1997,Men in Black,1,0
1595,1997,Wild America,2,0
3917,1997,Orgazmo,1,0
2395,1997,Volcano,3,1
2494,1997,Paradise Road,3,1
1900,1997,Clockwatchers,3,1
5865,1997,Night Flier. The,3,1
3195,1997,Selena,3,1
3232,1997,Chun gwong cha sit (Happy Together),0,0
1584,1997,Cinderella,3,1
931,1997,Career Girls,1,0
662,1997,Event Horizon,3,1
6736,1997,House of Yes. The,3,1
6800,1997,Fireworks,1,0
904,1997,Contact,3,1
5820,1997,Soul Food,3,1
4216,1997,My Life in Pink ( Ma Vie En Rose ),3,1
5136,1997,Free Willy 3: The Rescue,1,0
68,1997,Game. The,1,0
4643,1997,Scream 2,3,1
7710,1997,Carne tr&eacute;mula [Live Flesh],2,0
5211,1998,Trance (The Eternal),3,1
7168,1998,Barrio,3,1
2641,1998,Dancing at Lughnasa,3,1
1553,1998,Stepmom,3,1
4250,1998,Sliding Doors,3,1
2526,1998,Idiots. The,3,1
8405,1998,Can&#39;t Hardly Wait,1,0
4752,1998,Wild Things,3,1
2475,1998,Primary Colors,3,1
3687,1998,Lion King 2: Simba&#39;s Pride. The,3,1
2247,1998,Out of Sight,2,0
35,1998,Negotiator. The,1,0
532,1998,Faculty. The,3,1
2912,1998,Dark Harbor,1,0
42,1998,Blade,1,0
7687,1998,Thursday,1,0
937,1998,Hideous Kinky,3,1
1069,1998,Six Days Seven Nights,1,0
5286,1998,Moby Dick,0,0
8016,1998,Madeline,3,1
805,1998,Phantoms,3,1
4215,1998,Vampires (John Carpenter&#39;s),0,0
8933,1998,Thats 70s Show,2,0
8565,1998,Zimmer Feri,2,0
127,1998,Future Sport,1,0
5794,1998,Rugrats Movie. The,3,1
3919,1998,BASEketball,1,0
1403,1998,Pi,2,0
1838,1998,Your Friends and Neighbors,3,1
1109,1998,Pleasantville,3,1
446,1998,Sphere,1,0
6591,1998,Waterboy. The,2,0
7893,1998,Lethal Weapon 4,1,0
4649,1998,Urban Legend,3,1
3552,1998,Storm Riders. The,1,0
592,1998,Little Voice,3,1
1058,1998,Mask of Zorro. The,1,0
5242,1998,Dinner Game. The,1,0
460,1998,Apt Pupil,1,0
1948,1998,Perfect Blue,3,1
9332,1998,L&#39;ennui,1,0
1294,1998,Dreamlife of Angels. The,3,1
9488,1998,Dangerous Beauty,3,1
5183,1998,There&#39;s Something About Mary,3,1
1392,1998,Rush Hour,1,0
2681,1998,Slums of Beverly Hills,3,1
8088,1998,Antz,3,1
973,1998,Happiness,3,1
1399,1998,Rounders,1,0
1040,1998,54,1,0
4534,1998,Glasblasarns barn,3,1
7664,1998,My Name Is Joe,3,1
4709,1998,Halloween H20: 20 Years Later,3,1
4817,1998,Avengers. The,3,1
300,1998,Strike!,3,1
4850,1998,Yeogo goedam,3,1
365,1998,Opposite of Sex. The,3,1
4638,1998,Bride of Chucky,1,0
2440,1998,Get Real,2,0
2139,1998,Buffalo &#39;66,1,0
1154,1998,Man in the Iron Mask. The,1,0
7646,1998,Meet Joe Black,1,0
3447,1998,Scooby-Doo on Zombie Island,3,1
1219,1998,Practical Magic,3,1
6184,1998,Pecker,3,1
1094,1998,Parent Trap. The,3,1
1855,1998,Dark City,1,0
6832,1998,Tango,1,0
8041,1998,A Perfect Murder,3,1
6531,1998,Lick the Star,3,1
5885,1998,Kuch Kuch Hota Hai,3,1
4423,1998,Species II,3,1
1926,1998,Shakespeare in Love,3,1
506,1998,Fear and Loathing in Las Vegas,1,0
7635,1998,Great Expectations,1,0
4675,1998,Ring (Ringu),3,1
165,1998,Truman Show. The,1,0
5494,1998,Hurlyburly,1,0
368,1998,Wand&acirc;furu raifu,3,1
783,1998,You&#39;ve Got Mail,3,1
1090,1998,Saving Private Ryan,0,0
3791,1998,Mercury Rising,1,0
216,1998,Ever After,3,1
3393,1998,SLC Punk!,1,0
7384,1998,2 seconds,3,1
6679,1998,Tomorrow Night,2,0
6339,1998,Ronin,1,0
772,1998,Gia,3,1
516,1998,Velvet Goldmine,2,0
5060,1998,Lost in Space,3,1
2896,1998,Small Soldiers,1,0
1079,1998,Prince of Egypt. The,3,1
2238,1998,Godzilla,3,1
4160,1998,Disturbing Behavior,1,0
3035,1998,Safe Men,0,0
4787,1998,Black Cat. White Cat,3,1
272,1998,Thin Red Line. The,1,0
2868,1998,Festen (The Celebration),3,1
6353,1998,Batman &amp; Mr. Freeze: SubZero,2,0
2138,1998,Elizabeth,3,1
7298,1998,Celebrity,3,1
5844,1998,I Still Know What You Did Last Summer,3,1
5744,1998,Patch Adams,3,1
2191,1998,Run Lola Run,1,0
505,1998,Big Lebowski. The,1,0
157,1998,Mulan,3,1
942,1998,Red Violin. The,3,1
975,1998,Show Me Love,3,1
5226,1998,Rasen,1,0
2198,1998,A Bug&#39;s Life,3,1
775,1998,Armageddon,1,0
3509,1998,Smoke Signals,3,1
4437,1998,Central Station,3,1
2076,1998,Love &amp; Pop,3,1
1056,1998,Star Trek: Insurrection,3,1
789,1998,High Art,3,1
5369,1998,City of Angels,3,1
2548,1998,American History X,2,0
5715,1998,Following,0,0
8527,1998,What Dreams May Come,1,0
6160,1998,Vildspor,1,0
1668,1998,Lock. Stock and Two Smoking Barrels,1,0
2058,1998,X Files. The,3,1
4357,1998,Last Days of Disco. The,3,1
404,1998,Rushmore,3,1
4400,1998,Beloved,3,1
6718,1998,Last Night,1,0
8438,1998,Kirikou and the Sorceress,2,0
6814,1998,Snake Eyes,1,0
4955,1998,Enemy of the State,1,0
95,1998,Deep Impact,3,1
554,1998,Wedding Singer. The,3,1
8682,1998,Halloweentown,3,1
4547,1998,Hope Floats,3,1
1511,1998,Secret of NIMH 2: Timmy to the Rescue. The,1,0
1942,1998,Quest for Camelot,3,1
4611,1998,Proposition. The,2,0
8787,1999,Deep End of the Ocean. The,2,0
4971,1999,Teaching Mrs. Tingle,3,1
827,1999,Dogma,3,1
82,1999,Three to Tango,1,0
3102,1999,Analyze This,1,0
124,1999,Sleepy Hollow,3,1
2197,1999,Memento Mori,3,1
4221,1999,Talented Mr. Ripley. The,3,1
2828,1999,Inferno,2,0
2133,1999,Anywhere But Here,3,1
4267,1999,Topsy-Turvy,3,1
170,1999,Blue Streak,1,0
3269,1999,Never Been Kissed,3,1
5304,1999,Annie,3,1
7647,1999,Message in a Bottle,1,0
7265,1999,Family guy,3,1
71,1999,American Beauty,3,1
6933,1999,Aristocrats,3,1
7407,1999,Los sin nombre,3,1
4799,1999,4th Floor. The,3,1
5246,1999,eXistenZ,1,0
4107,1999,Redball,3,1
9001,1999,Smart House,3,1
6806,1999,Aimee &amp; Jaguar,3,1
6099,1999,Tomie,3,1
1564,1999,Wives and Daughters,3,1
3570,1999,Payback,1,0
5195,1999,Dick,3,1
1209,1999,Tarzan,2,0
2731,1999,Black and White,3,1
917,1999,Being John Malkovich,3,1
2934,1999,Things You Can Tell Just by Looking at Her,3,1
2970,1999,Virus,3,1
1623,1999,Better Than Chocolate,3,1
210,1999,Fight Club,1,0
244,1999,But I&#39;m a Cheerleader,3,1
4413,1999,Magical Legend of the Leprechauns. The,3,1
1091,1999,Anna and the King,3,1
826,1999,Boondock Saints. The,0,0
6936,1999,Asterix and Obelix vs. Caesar,1,0
5775,1999,Mansfield Park,3,1
2354,1999,Titus,3,1
6162,1999,Tea with Mussolini,3,1
867,1999,Election,3,1
6238,1999,Juha,0,0
3922,1999,For Love of the Game,2,0
2897,1999,Mummy. The,1,0
4679,1999,Ring 2 (Ringu 2),3,1
4824,1999,Wing Commander,2,0
7130,1999,World is Not Enough. The,2,0
9223,1999,Thirteenth Year. The,2,0
6116,1999,Bowfinger,3,1
2311,1999,American Pie,2,0
5472,1999,Straight Story. The,3,1
282,1999,Boys Don&#39;t Cry,2,0
6798,1999,200 Cigarettes,3,1
8826,1999,Stigmata,3,1
2982,1999,Blair Witch Project. The,3,1
5342,1999,Blast from the Past,3,1
2318,1999,Big Kahuna. The,0,0
7380,1999,Fantasia 2000,1,0
2850,1999,Holy Smoke,3,1
5545,1999,EdTV,1,0
1135,1999,A Midsummer Night&#39;s Dream,2,0
2617,1999,Cruel Intentions,3,1
2030,1999,Not One Less (Yi ge dou bu neng shao),3,1
884,1999,Iron Giant. The,0,0
268,1999,Girl. Interrupted,3,1
1844,1999,Drop Dead Gorgeous,3,1
1475,1999,Why Not Me?,3,1
4926,1999,Haunting. The,3,1
4230,1999,Mystery Men,1,0
7674,1999,Screwed in Tallinn,3,1
790,1999,Sonnenallee,1,0
858,1999,Go!,3,1
6561,1999,Terror Firmer,3,1
2346,1999,Magnolia,3,1
5716,1999,Virgin Suicides. The,3,1
223,1999,Ghost Dog: The Way of the Samurai,1,0
672,1999,Star Wars: Episode I - The Phantom Menace,3,1
4116,1999,Shojo kakumei Utena: Adolescence mokushiroku,3,1
840,1999,Other Sister. The,3,1
88,1999,Toy Story 2,1,0
2793,1999,New Waterford Girl,3,1
3640,1999,Carrie 2: The Rage,3,1
5803,1999,Storm of the Century,3,1
1053,1999,Galaxy Quest,1,0
1086,1999,Stuart Little,1,0
1547,1999,Kikujiro,0,0
9292,1999,Vendetta,1,0
6360,1999,Human Traffic,3,1
4865,1999,Muppets From Space,3,1
6,1999,Austin Powers: The Spy Who Shagged Me,1,0
7620,1999,Bicentennial Man,3,1
9262,1999,Outer Space,0,0
1588,1999,Pocket Monsters: Mewtwo Strikes Back!,1,0
4804,1999,Ravenous,1,0
1134,1999,Wild Wild West,2,0
8898,1999,Beautiful People,1,0
5382,1999,She&#39;s All That,3,1
742,1999,Sixth Sense. The,3,1
9243,1999,Music of the Heart,3,1
6104,1999,Tomie: Anaza Feisu,2,0
6888,1999,Sweet and Lowdown,1,0
3030,1999,13th Warrior. The,1,0
5799,1999,A Walk on the Moon,3,1
8981,1999,Lake Placid,3,1
7740,1999,Deuce Bigalow: Male Gigolo,3,1
3714,1999,Green Mile. The,1,0
3751,1999,Cider House Rules. The,3,1
367,1999,Todo sobre mi madre (All About My Mother),3,1
817,1999,Flawless,1,0
6629,1999,Introducing Dorothy Dandridge,3,1
5873,1999,Trick,3,1
374,1999,10 Things I Hate About You,3,1
5305,1999,Man on the Moon,1,0
36,1999,Matrix. The,3,1
146,1999,8MM,1,0
5880,1999,Beau travail,3,1
3728,1999,Double Platinum,3,1
3765,1999,Splendor,3,1
356,1999,Jawbreaker,3,1
9239,1999,Double Jeopardy,3,1
839,1999,Eyes Wide Shut,3,1
6540,1999,Hurricane. The,2,0
3495,1999,Notting Hill,3,1
2725,1999,6ixtynin9,3,1
6650,1999,Ninth Gate. The,1,0
5163,1999,Gigantics,1,0
7990,1999,Thomas Crown Affair. The,1,0
5528,1999,Brokedown Palace,3,1
31,1999,Office Space,1,0
6522,1999,Audition,1,0
2309,1999,South Park: Bigger Longer &amp; Uncut,3,1
6930,1999,Ring,3,1
8114,1999,East Is East,3,1
5073,2000,Picture Claire,3,1
625,2000,Boiler Room,1,0
4863,2000,Ring 0: Birthday (Ringu 0: B&acirc;sudei),3,1
5711,2000,Dark Days,0,0
5743,2000,Spiral,3,1
1664,2000,If These Walls Could Talk 2,3,1
7792,2000,Next Friday,2,0
319,2000,Pitch Black,3,1
4703,2000,Way of the Gun. The,2,0
3950,2000,Beach. The,1,0
9174,2000,Beautiful,3,1
6442,2000,Ju-on,3,1
4600,2000,Gleaners and I. The,3,1
1206,2000,Dragonheart: A New Beginning,0,0
90,2000,Mission to Mars,1,0
875,2000,Is It Fall Yet,3,1
882,2000,Where the Heart Is,3,1
131,2000,Whole Nine Yards. The,3,1
1277,2000,Battle Royale,3,1
6380,2000,Blue&#39;s Big Musical Movie,3,1
64,2000,American Psycho,3,1
4275,2000,Little Mermaid 2: Return to the Sea. The,3,1
1414,2000,Snatch.,0,0
5605,2000,Mission: Impossible II,0,0
2939,2000,Billy Elliot,3,1
1155,2000,Charlie&#39;s Angels,3,1
2050,2000,Requiem for a Dream,3,1
348,2000,Bread and Roses,3,1
4557,2000,Final Destination,1,0
1556,2000,J.S.A.: Joint Security Area,2,0
3455,2000,O Brother. Where Art Thou?,0,0
78,2000,Hollow Man,3,1
9301,2000,Perfect Storm. The,2,0
112,2000,Vertical Limit,1,0
152,2000,Emperor&#39;s New Groove. The,3,1
4082,2000,Bamboozlee,1,0
15,2000,Red Planet,0,0
4022,2000,A Good Baby,3,1
4122,2000,Life-Size,3,1
8873,2000,Men of Honor,1,0
6547,2000,Supernova,3,1
4821,2000,Cherry Falls,3,1
7929,2000,Traffic,3,1
101,2000,X-Men,1,0
6598,2000,La fidelite,3,1
7134,2000,Juste une question d&#39;amour,2,0
5274,2000,Hellraiser: Inferno,1,0
3387,2000,Batman Beyond: Return of the Joker,3,1
4172,2000,Something Between Us,3,1
1190,2000,Return to Me,3,1
6904,2000,Titanic - La leggenda continua,3,1
4835,2000,Gundam Wing: The Movie - Endless Waltz,3,1
4560,2000,Dish. The,3,1
6874,2000,Dinner Rush,3,1
1593,2000,An Extremely Goofy Movie,1,0
2393,2000,Urbania,1,0
7081,2000,Pay it Foward,3,1
2923,2000,Patriot. The,3,1
6809,2000,Some Voices,2,0
6136,2000,Leprechaun in the Hood,1,0
130,2000,Dude. Where&#39;s My Car,2,0
7188,2000,Dinosaur,3,1
1575,2000,Girlfight,3,1
9050,2000,Alley Cats Strike,3,1
8782,2000,Wonder Boys,1,0
6455,2000,Eeny Meeny,3,1
855,2000,Wo hu cang long (Crouching Tiger. Hidden Dragon),3,1
928,2000,Best in Show,3,1
1029,2000,Titan A.E.,3,1
1521,2000,Sexy Beast,2,0
7621,2000,Bless the Child,2,0
3795,2000,Cast Away,2,0
1589,2000,Pokemon: The Movie 2000,3,1
538,2000,Ginger Snaps,3,1
6131,2000,Tadpole,2,0
2723,2000,Together,3,1
6444,2000,Ju-on 2,2,0
1901,2000,Greenfingers,3,1
6512,2000,Hanging Up,3,1
3064,2000,Isle. The,1,0
877,2000,Almost Famous,3,1
5866,2000,Bounce,2,0
7928,2000,How the Grinch Stole Christmas,3,1
1083,2000,What Women Want,1,0
5299,2000,Mal&egrave;na,3,1
6858,2000,Space Cowboys,2,0
452,2000,Erin Brockovich,3,1
3551,2000,Thirteen days,1,0
4720,2000,Rugrats in Paris:,3,1
3233,2000,Fa yeung nin wa (In the Mood for Love),3,1
4445,2000,Cell. The,2,0
1064,2000,Road to El Dorado. The,0,0
765,2000,Bring It On,3,1
122,2000,Shanghai Noon,1,0
605,2000,Tully,0,0
1071,2000,What Lies Beneath,3,1
1897,2000,Songcatcher,3,1
5386,2000,Roozi ke zan shodam,3,1
2563,2000,Joseph: King of Dreams,3,1
8909,2000,Family Man. The,3,1
3471,2000,Little Nicky,1,0
4716,2000,Dune,3,1
3963,2000,Sordid Lives,3,1
954,2000,28 Days,3,1
687,2000,Chicken Run,3,1
6002,2000,102 Dalmatians,3,1
4964,2000,Italian for Beginners,3,1
854,2000,Chocolat,3,1
4644,2000,Scream 3,3,1
2414,2000,Man Who Cried. The,3,1
5504,2000,Tigger Movie. The,0,0
1093,2000,Coyote Ugly,3,1
1192,2000,Center Stage,3,1
5851,2000,Spacked out,1,0
5544,2000,Scary Movie,3,1
2917,2000,Gone in Sixty Seconds,1,0
4148,2000,Cecil B. Demented,3,1
5792,2000,Amores Perros,1,0
8769,2000,Old School,1,0
2234,2000,Circle. The,3,1
2299,2000,Mr. Accident,3,1
1843,2000,Dancer in the Dark,3,1
1114,2000,Unbreakable,0,0
4377,2000,Romeo Must Die,0,0
655,2000,Miss Congeniality,3,1
7616,2000,Autumn in New York,1,0
9330,2000,Me. Myself and Irene,1,0
6604,2000,Santa who?,1,0
249,2000,What&#39;s Cooking?,3,1
8493,2000,Terrifier,3,1
1163,2000,Gladiator,0,0
430,2000,Dancing at the Blue Iguana,3,1
2646,2000,Love &amp; Basketball,3,1
1921,2000,Kao (Face),3,1
153,2000,Ordinary Decent Criminal,1,0
4734,2000,Blinkende lygter (&#39;Flickering Lights&#39;),1,0
1006,2000,High Fidelity,2,0
3285,2000,La comunidad,3,1
52,2000,Memento,1,0
2295,2000,Kevin &amp; Perry Go Large,3,1
1598,2000,Remember the Titans,3,1
3920,2000,Gift. The,3,1
6618,2000,Sakuya: yokaiden,3,1
5094,2000,Alvin and the Chipmunks Meet the Wolfman,3,1
3183,2000,Saving Grace,3,1
2562,2000,Meet the Parents,2,0
6039,2000,Mad About Mambo,1,0
4506,2000,Baise-Moi,3,1
2137,2000,Beautiful Creatures,3,1
7542,2000,Finding Forrester,2,0
6114,2000,Tomie: Replay,3,1
5365,2000,6th Day. The,3,1
175,2001,Lovely and Amazing,3,1
3586,2001,Go,2,0
4796,2001,Save the Last Dance,3,1
2675,2001,Pearl Harbor,2,0
5006,2001,Osmosis Jones,3,1
9333,2001,Jesus Christ Vampire Hunter,1,0
568,2001,Mulholland Dr.,3,1
6333,2001,Jurassic Park III,2,0
1459,2001,Human Nature,3,1
6129,2001,Charlotte Gray,3,1
5381,2001,Heartbreakers,3,1
5452,2001,Serendipity,3,1
8293,2001,Mexican. The,1,0
225,2001,Slashers,3,1
1009,2001,Waking Life,3,1
639,2001,Kissing Jessica Stein,3,1
1106,2001,Gosford Park,3,1
359,2001,Princess Diaries. The,3,1
6689,2001,Stranded,3,1
4403,2001,Elvira&#39;s Haunted Hills,3,1
6785,2001,Glitter,3,1
5631,2001,Sister Mary Explains it All,3,1
7960,2001,In the Bedroom,3,1
4639,2001,Valentine,2,0
8783,2001,Freddy Got Fingered,0,0
856,2001,Others. The,3,1
9329,2001,Land Before Time VIII: The Big Freeze. The,3,1
3938,2001,War Bride,3,1
178,2001,A Beautiful Mind,1,0
6429,2001,Scary Movie 2,3,1
7654,2001,Original Sin,1,0
4246,2001,One. The,0,0
8632,2001,la ci&eacute;naga,3,1
8288,2001,Score. The,0,0
2090,2001,Legend of Suriyothai. The,3,1
3771,2001,Zaion: I Wish You Were Here,3,1
6843,2001,Tomie: Re-birth,3,1
51,2001,Ocean&#39;s Eleven,1,0
8533,2001,Sweet November,1,0
838,2001,Wit,3,1
85,2001,Majestic. The,1,0
362,2001,Royal Tenenbaums. The,3,1
8540,2001,What Makes a Family,3,1
4224,2001,Read My Lips,3,1
94,2001,Along Came A Spider,3,1
553,2001,Monsoon Wedding,3,1
3264,2001,Baran,0,0
1781,2001,Harry Potter and the Sorcerer&#39;s Stone,3,1
5235,2001,I Am Sam,3,1
8880,2001,Barbie in the Nutcracker,3,1
3161,2001,Fat Girl,3,1
1754,2001,Super Troopers,1,0
4446,2001,Gypsy 83,3,1
3451,2001,Jeepers Creepers,3,1
148,2001,Monsters. Inc.,1,0
3313,2001,Me Without You,3,1
733,2001,Legally Blonde,3,1
4179,2001,L.I.E.,1,0
2322,2001,Late Marriage,2,0
6576,2001,Swordfish,1,0
155,2001,Jay and Silent Bob Strike Back,3,1
1769,2001,Moulin Rouge!,3,1
7181,2001,Kairo,3,1
4915,2001,Bridget Jones&#39;s Diary,3,1
6918,2001,Mummy Returns. The,3,1
5426,2001,Rat Race,3,1
333,2001,Ghosts of Mars,3,1
1112,2001,American Outlaws,1,0
4958,2001,Glass House. The,3,1
63,2001,51st State. The,0,0
5394,2001,Belphegor. Phantom of the Louvre (Belphegor - Le fantome du Louvre),3,1
4341,2001,Miss Minoes (a.k.a Undercover Kitty),3,1
7824,2001,Band of Brothers,1,0
4613,2001,L&#39;uomo in pi&ugrave;,1,0
7340,2001,Dagon,3,1
8624,2001,Sugar &amp; Spice,3,1
3555,2001,Shaolin Soccer,0,0
1322,2001,Piano Teacher. The,3,1
2081,2001,Manic,3,1
5082,2001,Tanguy,1,0
4323,2001,Breed. The,0,0
3317,2001,Brotherhood of the Wolf,2,0
4214,2001,Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),3,1
158,2001,High Heels and Low Lifes,3,1
1739,2001,Kate &amp; Leopold,2,0
93,2001,Jason X,3,1
4712,2001,Arite hime/Princess Arete,3,1
7468,2001,Jump Tomorrow,3,1
5933,2001,Kabhi Khushi Kabhie Gham...,3,1
1876,2001,Goyangileul butaghae (Take Care of My Cat),3,1
4792,2001,From Hell,3,1
4934,2001,Blow,1,0
7302,2001,Curse of the Jade Scorpion. The,3,1
2745,2001,La fille de Keltoum,3,1
4693,2001,Vanilla Sky,1,0
9028,2001,Spy Game,1,0
7483,2001,Behind Enemy Lines,0,0
2517,2001,Hidden Half (Nimeh-ye penhan). The,3,1
3766,2001,Nowhere in Africa,3,1
382,2001,A Knight&#39;s Tale,2,0
4210,2001,Hannibal,3,1
4248,2001,Hundstage,3,1
154,2001,Antitrust,2,0
4735,2001,Samsara,0,0
3599,2001,Dr. Dolittle 2,3,1
5921,2001,Volcano High,3,1
7493,2001,Rush Hour 2,3,1
4084,2001,Waiting For Godot,0,0
1204,2001,Wedding Planner. The,3,1
7316,2001,Navigators. The,1,0
3503,2001,Training Day,1,0
161,2001,Shrek,1,0
6687,2001,K-PAX,1,0
232,2001,Lagaan - Once Upon a Time in India,3,1
5522,2001,Atlantis Conspiracy. The,3,1
1776,2001,Escanaba in da Moonlight,0,0
4434,2001,Cowboy Bebop: The Movie,3,1
4058,2001,Shallow Hal,3,1
7187,2001,Recess: School&#39;s Out,3,1
2627,2001,Someone Like You...,3,1
4957,2001,Thir13en Ghosts,1,0
1904,2001,Spy Kids,3,1
62,2001,Artificial Intelligence: AI,1,0
6924,2001,How High,1,0
5762,2001,Caos,3,1
2335,2001,Finder&#39;s Fee,1,0
887,2001,Donnie Darko,3,1
6218,2001,Planet of the Apes,3,1
2374,2001,Epoch,1,0
3613,2001,Suicide Club,3,1
7094,2001,El Espinazo del Diablo,1,0
4131,2001,Amazons and Gladiators,3,1
246,2001,Lord of the Rings: The Fellowship of the Ring. The,1,0
1950,2001,Millennium Actress,2,0
7009,2001,Not Another Teen Movie,3,1
288,2001,Lost and Delirious,3,1
4876,2001,Le fate ignoranti,3,1
5651,2001,Monster&#39;s Ball,2,0
49,2001,Impostor,0,0
836,2001,Y tu mama tambien,0,0
1704,2001,Mystic Masseur. The,2,0
226,2001,Ghost World,3,1
8737,2001,Jimmy Neutron: Boy Genius,3,1
1141,2001,Mostly Martha,3,1
5323,2001,Riding in Cars with Boys,3,1
7634,2001,God Is Great and I&#39;m Not,1,0
164,2001,Evolution,3,1
235,2001,Josie and the Pussycats,3,1
5560,2001,American Pie 2,3,1
5200,2001,Fast and the Furious. The,1,0
3616,2001,Monkeybone,3,1
1752,2001,Zoolander,3,1
4826,2001,Hitched,3,1
4444,2001,Kiss of the Dragon,1,0
1188,2001,In the Time of the Butterflies,3,1
7680,2001,Tremors 3: Back to Perfection,3,1
5181,2001,Wied&#378;min (The Hexer),3,1
2148,2001,Hedwig and the Angry Inch,3,1
698,2001,Black Hawk Down,0,0
3052,2001,Wet Hot American Summer,3,1
79,2001,Don&#39;t Say A Word,3,1
864,2001,Spirited Away,3,1
5417,2001,Heist,3,1
7012,2001,Yes. But...,3,1
1038,2001,Amelie,3,1
3095,2001,He Died with a Felafel in His Hand,3,1
412,2001,Lara Croft: Tomb Raider,0,0
9282,2001,Final Fantasy: The Spirits Within,1,0
7331,2001,Arachnid,3,1
1085,2001,Atlantis: The Lost Empire,1,0
6789,2001,Chori Chori Chupke Chupke,1,0
9253,2001,Koroshiya 1,1,0
820,2001,Mists of Avalon. The,3,1
8548,2001,Moszkva ter,2,0
280,2002,Resident Evil,3,1
4447,2002,Hunchback of  Notre Dame II. The,1,0
7517,2002,Sweet Sixteen,0,0
6088,2002,Charlotte Sometimes,2,0
8856,2002,Slap Her. She&#39;s French!,3,1
6867,2002,Tomie: Saishuu-sho - kindan no kajitsu,3,1
1224,2002,Intimate Stories,3,1
5080,2002,25th Hour,2,0
4695,2002,Bang Bang You&#39;re Dead,1,0
2486,2002,Road to Perdition,0,0
2151,2002,Blade II,1,0
2551,2002,Gangs of New York,1,0
907,2002,My Big Fat Greek Wedding,3,1
6239,2002,One Hour Photo,1,0
6273,2002,Dracula: Pages from a Virgin&#39;s Diary,1,0
3323,2002,Low-Flying Aircraft,3,1
6810,2002,Big Girls Don&#39;t Cry,3,1
6919,2002,Scorpion King. The,0,0
5757,2002,Dirty Pretty Things,3,1
7774,2002,Hable con ella [Talk to Her],3,1
138,2002,Star Trek: Nemesis,1,0
4680,2002,Naqoyqatsi,0,0
2108,2002,Real Women Have Curves,3,1
2508,2002,Panic Room,3,1
1515,2002,Secretary,3,1
7615,2002,Amen.,1,0
7755,2002,Rose Red,3,1
5539,2002,Pianist. The,1,0
4832,2002,demonlover,3,1
3310,2002,Banger Sisters. The,3,1
2319,2002,Far from Heaven,3,1
4806,2002,We Were Soldiers,3,1
7629,2002,Dragonfly,1,0
4399,2002,Maggie and Annie,3,1
5293,2002,They,3,1
2268,2002,xXx,1,0
1537,2002,Snow Dogs,1,0
6890,2002,Embrassez qui vous voudrez,3,1
